__metadata.uri,__metadata.type,hierarchyId,version,versionCriticality,hierarchyName,hierarchyName_Text,hierarchyVersion,iobjName,infoArea,validFrom,validTo,countHierarchies,lastChangedBy,lastChangedAt,to_iobj.__metadata.uri,to_iobj.__metadata.type,to_iobj.iobjName,to_iobj.iobjName_Text,to_iobj.infoArea,to_lastChangedBy.__metadata.uri,to_lastChangedBy.__metadata.type,to_lastChangedBy.ID,to_lastChangedBy.userName,to_lastChangedBy.personNumber,to_lastChangedBy.description,to_lastChangedBy.lastName,to_lastChangedBy.fullName,to_lastChangedBy.firstNameUpper,to_lastChangedBy.lastNameUpper,to_lastChangedBy.counter,to_text.results,to_version.__metadata.uri,to_version.__metadata.type,to_version.version,to_version.version_Text
"http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_C_Iobj_Hierarchy(hierarchyId='P9AY8TL2WHELNXASMCSIWZ29O',version='A')",RV_C_IOBJ_HIERARCHY_CDS.Rv_C_Iobj_HierarchyType,P9AY8TL2WHELNXASMCSIWZ29O,A,3,BABE,Financial Statement,,0GL_ACCOUNT,0FI,,/Date(253402214400000)/,1,DC_ZZAINALAB,/Date(1604305724000+0000)/,http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_I_ChabasWithHierarchy('0GL_ACCOUNT'),RV_C_IOBJ_HIERARCHY_CDS.Rv_I_ChabasWithHierarchyType,0GL_ACCOUNT,G/L Account,0FI,http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_User('.1~DC_ZZAINALAB'),RV_C_IOBJ_HIERARCHY_CDS.Rv_P_UserType,.1~DC_ZZAINALAB,DC_ZZAINALAB,11373,,DC_ZZAINALAB,DC_ZZAINALAB,,DC_ZZAINALAB,1,"[{""__metadata"":{""id"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='DE',hierarchyId='P9AY8TL2WHELNXASMCSIWZ29O',version='A')"",""uri"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='DE',hierarchyId='P9AY8TL2WHELNXASMCSIWZ29O',version='A')"",""type"":""RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Rshiedirt_Type""},""language"":""DE"",""hierarchyId"":""P9AY8TL2WHELNXASMCSIWZ29O"",""version"":""A"",""textShort"":""Balance sheet Belgiu"",""textMedium"":""Balance sheet Belgium"",""textLong"":""Balance sheet Belgium""},{""__metadata"":{""id"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='EN',hierarchyId='P9AY8TL2WHELNXASMCSIWZ29O',version='A')"",""uri"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='EN',hierarchyId='P9AY8TL2WHELNXASMCSIWZ29O',version='A')"",""type"":""RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Rshiedirt_Type""},""language"":""EN"",""hierarchyId"":""P9AY8TL2WHELNXASMCSIWZ29O"",""version"":""A"",""textShort"":""Financial Statement"",""textMedium"":""Financial Statement (Belgium)"",""textLong"":""Financial Statement (Belgium)""}]",http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Dd07l_Rsobjvers_('A'),RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Dd07l_Rsobjvers_Type,A,Active
"http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_C_Iobj_Hierarchy(hierarchyId='KE2PIMN6KE0Y2C8US00AJSYFN',version='A')",RV_C_IOBJ_HIERARCHY_CDS.Rv_C_Iobj_HierarchyType,KE2PIMN6KE0Y2C8US00AJSYFN,A,3,BACH,Financial Statement,,0GL_ACCOUNT,0FI,,/Date(253402214400000)/,1,DC_ZZAINALAB,/Date(1604305725000+0000)/,http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_I_ChabasWithHierarchy('0GL_ACCOUNT'),RV_C_IOBJ_HIERARCHY_CDS.Rv_I_ChabasWithHierarchyType,0GL_ACCOUNT,G/L Account,0FI,http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_User('.1~DC_ZZAINALAB'),RV_C_IOBJ_HIERARCHY_CDS.Rv_P_UserType,.1~DC_ZZAINALAB,DC_ZZAINALAB,11373,,DC_ZZAINALAB,DC_ZZAINALAB,,DC_ZZAINALAB,1,"[{""__metadata"":{""id"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='DE',hierarchyId='KE2PIMN6KE0Y2C8US00AJSYFN',version='A')"",""uri"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='DE',hierarchyId='KE2PIMN6KE0Y2C8US00AJSYFN',version='A')"",""type"":""RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Rshiedirt_Type""},""language"":""DE"",""hierarchyId"":""KE2PIMN6KE0Y2C8US00AJSYFN"",""version"":""A"",""textShort"":""Bilanz Schweiz"",""textMedium"":""Bilanz Schweiz"",""textLong"":""Bilanz Schweiz""},{""__metadata"":{""id"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='EN',hierarchyId='KE2PIMN6KE0Y2C8US00AJSYFN',version='A')"",""uri"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='EN',hierarchyId='KE2PIMN6KE0Y2C8US00AJSYFN',version='A')"",""type"":""RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Rshiedirt_Type""},""language"":""EN"",""hierarchyId"":""KE2PIMN6KE0Y2C8US00AJSYFN"",""version"":""A"",""textShort"":""Financial Statement"",""textMedium"":""Financial Statement (Switzerland)"",""textLong"":""Financial Statement (Switzerland)""}]",http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Dd07l_Rsobjvers_('A'),RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Dd07l_Rsobjvers_Type,A,Active
"http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_C_Iobj_Hierarchy(hierarchyId='Q1ECY90BKK7ZCG4LYYTQ3VRVC',version='A')",RV_C_IOBJ_HIERARCHY_CDS.Rv_C_Iobj_HierarchyType,Q1ECY90BKK7ZCG4LYYTQ3VRVC,A,3,BACN,Financial Statement,,0GL_ACCOUNT,0FI,,/Date(253402214400000)/,1,DC_ZZAINALAB,/Date(1604305726000+0000)/,http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_I_ChabasWithHierarchy('0GL_ACCOUNT'),RV_C_IOBJ_HIERARCHY_CDS.Rv_I_ChabasWithHierarchyType,0GL_ACCOUNT,G/L Account,0FI,http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_User('.1~DC_ZZAINALAB'),RV_C_IOBJ_HIERARCHY_CDS.Rv_P_UserType,.1~DC_ZZAINALAB,DC_ZZAINALAB,11373,,DC_ZZAINALAB,DC_ZZAINALAB,,DC_ZZAINALAB,1,"[{""__metadata"":{""id"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='DE',hierarchyId='Q1ECY90BKK7ZCG4LYYTQ3VRVC',version='A')"",""uri"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='DE',hierarchyId='Q1ECY90BKK7ZCG4LYYTQ3VRVC',version='A')"",""type"":""RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Rshiedirt_Type""},""language"":""DE"",""hierarchyId"":""Q1ECY90BKK7ZCG4LYYTQ3VRVC"",""version"":""A"",""textShort"":""Bilanzversion fuer C"",""textMedium"":""Bilanzversion fuer China"",""textLong"":""Bilanzversion fuer China""},{""__metadata"":{""id"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='EN',hierarchyId='Q1ECY90BKK7ZCG4LYYTQ3VRVC',version='A')"",""uri"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='EN',hierarchyId='Q1ECY90BKK7ZCG4LYYTQ3VRVC',version='A')"",""type"":""RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Rshiedirt_Type""},""language"":""EN"",""hierarchyId"":""Q1ECY90BKK7ZCG4LYYTQ3VRVC"",""version"":""A"",""textShort"":""Financial Statement"",""textMedium"":""Financial Statement Version for China"",""textLong"":""Financial Statement Version for China""}]",http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Dd07l_Rsobjvers_('A'),RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Dd07l_Rsobjvers_Type,A,Active
"http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_C_Iobj_Hierarchy(hierarchyId='RNS5BCEGJDJWX1A6G7BWGJL81',version='A')",RV_C_IOBJ_HIERARCHY_CDS.Rv_C_Iobj_HierarchyType,RNS5BCEGJDJWX1A6G7BWGJL81,A,3,BACO,Financial Statement,,0GL_ACCOUNT,0FI,,/Date(253402214400000)/,1,DC_ZZAINALAB,/Date(1604305726000+0000)/,http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_I_ChabasWithHierarchy('0GL_ACCOUNT'),RV_C_IOBJ_HIERARCHY_CDS.Rv_I_ChabasWithHierarchyType,0GL_ACCOUNT,G/L Account,0FI,http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_User('.1~DC_ZZAINALAB'),RV_C_IOBJ_HIERARCHY_CDS.Rv_P_UserType,.1~DC_ZZAINALAB,DC_ZZAINALAB,11373,,DC_ZZAINALAB,DC_ZZAINALAB,,DC_ZZAINALAB,1,"[{""__metadata"":{""id"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='DE',hierarchyId='RNS5BCEGJDJWX1A6G7BWGJL81',version='A')"",""uri"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='DE',hierarchyId='RNS5BCEGJDJWX1A6G7BWGJL81',version='A')"",""type"":""RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Rshiedirt_Type""},""language"":""DE"",""hierarchyId"":""RNS5BCEGJDJWX1A6G7BWGJL81"",""version"":""A"",""textShort"":""Bilanz Kolumbien"",""textMedium"":""Bilanz Kolumbien"",""textLong"":""Bilanz Kolumbien""},{""__metadata"":{""id"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='EN',hierarchyId='RNS5BCEGJDJWX1A6G7BWGJL81',version='A')"",""uri"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='EN',hierarchyId='RNS5BCEGJDJWX1A6G7BWGJL81',version='A')"",""type"":""RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Rshiedirt_Type""},""language"":""EN"",""hierarchyId"":""RNS5BCEGJDJWX1A6G7BWGJL81"",""version"":""A"",""textShort"":""Financial Statement"",""textMedium"":""Financial Statement - Colombia"",""textLong"":""Financial Statement - Colombia""}]",http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Dd07l_Rsobjvers_('A'),RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Dd07l_Rsobjvers_Type,A,Active
"http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_C_Iobj_Hierarchy(hierarchyId='LDDTQYEYQDBPB5UZOUHVBAQD9',version='A')",RV_C_IOBJ_HIERARCHY_CDS.Rv_C_Iobj_HierarchyType,LDDTQYEYQDBPB5UZOUHVBAQD9,A,3,BACZ,Financial Statement,,0GL_ACCOUNT,0FI,,/Date(253402214400000)/,1,DC_ZZAINALAB,/Date(1604305727000+0000)/,http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_I_ChabasWithHierarchy('0GL_ACCOUNT'),RV_C_IOBJ_HIERARCHY_CDS.Rv_I_ChabasWithHierarchyType,0GL_ACCOUNT,G/L Account,0FI,http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_User('.1~DC_ZZAINALAB'),RV_C_IOBJ_HIERARCHY_CDS.Rv_P_UserType,.1~DC_ZZAINALAB,DC_ZZAINALAB,11373,,DC_ZZAINALAB,DC_ZZAINALAB,,DC_ZZAINALAB,1,"[{""__metadata"":{""id"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='DE',hierarchyId='LDDTQYEYQDBPB5UZOUHVBAQD9',version='A')"",""uri"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='DE',hierarchyId='LDDTQYEYQDBPB5UZOUHVBAQD9',version='A')"",""type"":""RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Rshiedirt_Type""},""language"":""DE"",""hierarchyId"":""LDDTQYEYQDBPB5UZOUHVBAQD9"",""version"":""A"",""textShort"":""Bilanz Tschechische"",""textMedium"":""Bilanz Tschechische Republik"",""textLong"":""Bilanz Tschechische Republik""},{""__metadata"":{""id"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='EN',hierarchyId='LDDTQYEYQDBPB5UZOUHVBAQD9',version='A')"",""uri"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='EN',hierarchyId='LDDTQYEYQDBPB5UZOUHVBAQD9',version='A')"",""type"":""RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Rshiedirt_Type""},""language"":""EN"",""hierarchyId"":""LDDTQYEYQDBPB5UZOUHVBAQD9"",""version"":""A"",""textShort"":""Financial Statement"",""textMedium"":""Financial Statement (Czech Republic)"",""textLong"":""Financial Statement (Czech Republic)""}]",http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Dd07l_Rsobjvers_('A'),RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Dd07l_Rsobjvers_Type,A,Active
"http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_C_Iobj_Hierarchy(hierarchyId='FZQHIYF7PW391NKZ4WMQCWHSH',version='A')",RV_C_IOBJ_HIERARCHY_CDS.Rv_C_Iobj_HierarchyType,FZQHIYF7PW391NKZ4WMQCWHSH,A,3,BAES,Financial Statement,,0GL_ACCOUNT,0FI,,/Date(253402214400000)/,1,DC_ZZAINALAB,/Date(1604305728000+0000)/,http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_I_ChabasWithHierarchy('0GL_ACCOUNT'),RV_C_IOBJ_HIERARCHY_CDS.Rv_I_ChabasWithHierarchyType,0GL_ACCOUNT,G/L Account,0FI,http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_User('.1~DC_ZZAINALAB'),RV_C_IOBJ_HIERARCHY_CDS.Rv_P_UserType,.1~DC_ZZAINALAB,DC_ZZAINALAB,11373,,DC_ZZAINALAB,DC_ZZAINALAB,,DC_ZZAINALAB,1,"[{""__metadata"":{""id"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='DE',hierarchyId='FZQHIYF7PW391NKZ4WMQCWHSH',version='A')"",""uri"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='DE',hierarchyId='FZQHIYF7PW391NKZ4WMQCWHSH',version='A')"",""type"":""RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Rshiedirt_Type""},""language"":""DE"",""hierarchyId"":""FZQHIYF7PW391NKZ4WMQCWHSH"",""version"":""A"",""textShort"":""Bilanz Spanien"",""textMedium"":""Bilanz Spanien"",""textLong"":""Bilanz Spanien""},{""__metadata"":{""id"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='EN',hierarchyId='FZQHIYF7PW391NKZ4WMQCWHSH',version='A')"",""uri"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='EN',hierarchyId='FZQHIYF7PW391NKZ4WMQCWHSH',version='A')"",""type"":""RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Rshiedirt_Type""},""language"":""EN"",""hierarchyId"":""FZQHIYF7PW391NKZ4WMQCWHSH"",""version"":""A"",""textShort"":""Financial Statement"",""textMedium"":""Financial Statement (Spain)"",""textLong"":""Financial Statement (Spain)""}]",http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Dd07l_Rsobjvers_('A'),RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Dd07l_Rsobjvers_Type,A,Active
"http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_C_Iobj_Hierarchy(hierarchyId='MPH7TXZ6BEBIXFV3JOB1ETNQZ',version='A')",RV_C_IOBJ_HIERARCHY_CDS.Rv_C_Iobj_HierarchyType,MPH7TXZ6BEBIXFV3JOB1ETNQZ,A,3,BAFI,Financial Statement,,0GL_ACCOUNT,0FI,,/Date(253402214400000)/,1,DC_ZZAINALAB,/Date(1604305729000+0000)/,http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_I_ChabasWithHierarchy('0GL_ACCOUNT'),RV_C_IOBJ_HIERARCHY_CDS.Rv_I_ChabasWithHierarchyType,0GL_ACCOUNT,G/L Account,0FI,http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_User('.1~DC_ZZAINALAB'),RV_C_IOBJ_HIERARCHY_CDS.Rv_P_UserType,.1~DC_ZZAINALAB,DC_ZZAINALAB,11373,,DC_ZZAINALAB,DC_ZZAINALAB,,DC_ZZAINALAB,1,"[{""__metadata"":{""id"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='DE',hierarchyId='MPH7TXZ6BEBIXFV3JOB1ETNQZ',version='A')"",""uri"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='DE',hierarchyId='MPH7TXZ6BEBIXFV3JOB1ETNQZ',version='A')"",""type"":""RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Rshiedirt_Type""},""language"":""DE"",""hierarchyId"":""MPH7TXZ6BEBIXFV3JOB1ETNQZ"",""version"":""A"",""textShort"":""Bilanz Finnland"",""textMedium"":""Bilanz Finnland"",""textLong"":""Bilanz Finnland""},{""__metadata"":{""id"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='EN',hierarchyId='MPH7TXZ6BEBIXFV3JOB1ETNQZ',version='A')"",""uri"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='EN',hierarchyId='MPH7TXZ6BEBIXFV3JOB1ETNQZ',version='A')"",""type"":""RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Rshiedirt_Type""},""language"":""EN"",""hierarchyId"":""MPH7TXZ6BEBIXFV3JOB1ETNQZ"",""version"":""A"",""textShort"":""Financial Statement"",""textMedium"":""Financial Statement (Finland)"",""textLong"":""Financial Statement (Finland)""}]",http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Dd07l_Rsobjvers_('A'),RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Dd07l_Rsobjvers_Type,A,Active
"http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_C_Iobj_Hierarchy(hierarchyId='LMKNRK80LKFVRII1M52WSUDGD',version='A')",RV_C_IOBJ_HIERARCHY_CDS.Rv_C_Iobj_HierarchyType,LMKNRK80LKFVRII1M52WSUDGD,A,3,BAFR,Financial Statement,,0GL_ACCOUNT,0FI,,/Date(253402214400000)/,1,DC_ZZAINALAB,/Date(1604305729000+0000)/,http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_I_ChabasWithHierarchy('0GL_ACCOUNT'),RV_C_IOBJ_HIERARCHY_CDS.Rv_I_ChabasWithHierarchyType,0GL_ACCOUNT,G/L Account,0FI,http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_User('.1~DC_ZZAINALAB'),RV_C_IOBJ_HIERARCHY_CDS.Rv_P_UserType,.1~DC_ZZAINALAB,DC_ZZAINALAB,11373,,DC_ZZAINALAB,DC_ZZAINALAB,,DC_ZZAINALAB,1,"[{""__metadata"":{""id"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='DE',hierarchyId='LMKNRK80LKFVRII1M52WSUDGD',version='A')"",""uri"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='DE',hierarchyId='LMKNRK80LKFVRII1M52WSUDGD',version='A')"",""type"":""RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Rshiedirt_Type""},""language"":""DE"",""hierarchyId"":""LMKNRK80LKFVRII1M52WSUDGD"",""version"":""A"",""textShort"":""Bilan France"",""textMedium"":""Bilan France"",""textLong"":""Bilan France""},{""__metadata"":{""id"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='EN',hierarchyId='LMKNRK80LKFVRII1M52WSUDGD',version='A')"",""uri"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='EN',hierarchyId='LMKNRK80LKFVRII1M52WSUDGD',version='A')"",""type"":""RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Rshiedirt_Type""},""language"":""EN"",""hierarchyId"":""LMKNRK80LKFVRII1M52WSUDGD"",""version"":""A"",""textShort"":""Financial Statement"",""textMedium"":""Financial Statement (France)"",""textLong"":""Financial Statement (France)""}]",http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Dd07l_Rsobjvers_('A'),RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Dd07l_Rsobjvers_Type,A,Active
"http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_C_Iobj_Hierarchy(hierarchyId='MZEDK1ZHECV5UX0FM5BRADWEF',version='A')",RV_C_IOBJ_HIERARCHY_CDS.Rv_C_Iobj_HierarchyType,MZEDK1ZHECV5UX0FM5BRADWEF,A,3,BAGB,Financial Statement,,0GL_ACCOUNT,0FI,,/Date(253402214400000)/,1,DC_ZZAINALAB,/Date(1604305730000+0000)/,http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_I_ChabasWithHierarchy('0GL_ACCOUNT'),RV_C_IOBJ_HIERARCHY_CDS.Rv_I_ChabasWithHierarchyType,0GL_ACCOUNT,G/L Account,0FI,http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_User('.1~DC_ZZAINALAB'),RV_C_IOBJ_HIERARCHY_CDS.Rv_P_UserType,.1~DC_ZZAINALAB,DC_ZZAINALAB,11373,,DC_ZZAINALAB,DC_ZZAINALAB,,DC_ZZAINALAB,1,"[{""__metadata"":{""id"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='DE',hierarchyId='MZEDK1ZHECV5UX0FM5BRADWEF',version='A')"",""uri"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='DE',hierarchyId='MZEDK1ZHECV5UX0FM5BRADWEF',version='A')"",""type"":""RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Rshiedirt_Type""},""language"":""DE"",""hierarchyId"":""MZEDK1ZHECV5UX0FM5BRADWEF"",""version"":""A"",""textShort"":""Bilanz UK"",""textMedium"":""Bilanz UK"",""textLong"":""Bilanz UK""},{""__metadata"":{""id"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='EN',hierarchyId='MZEDK1ZHECV5UX0FM5BRADWEF',version='A')"",""uri"":""http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Rshiedirt_(language='EN',hierarchyId='MZEDK1ZHECV5UX0FM5BRADWEF',version='A')"",""type"":""RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Rshiedirt_Type""},""language"":""EN"",""hierarchyId"":""MZEDK1ZHECV5UX0FM5BRADWEF"",""version"":""A"",""textShort"":""Financial Statement"",""textMedium"":""Financial Statement (Great Briain)"",""textLong"":""Financial Statement (Great Briain)""}]",http://10.128.2.15:8000/sap/opu/odata/sap/RV_C_IOBJ_HIERARCHY_CDS/Rv_P_Dd07l_Rsobjvers_('A'),RV_C_IOBJ_HIERARCHY_CDS.Rv_P_Dd07l_Rsobjvers_Type,A,Active
